book_id,title,author,isbn,publication_year,category,source,summary,openlibrary_key,gutenberg_id,google_books_id,text_available,text_source
8587266c43bd,Books Are Made Out of Books,Michael Lynn Crews,9781477313480,2017,Negotiation,google_books,"Cormac McCarthy told an interviewer for the New York Times Magazine that ""books are made out of books,"" but he has been famously unwilling to discuss how his own writing draws on the works of other writers. Yet his novels and plays masterfully appropriate and allude to an extensive range of literary works, demonstrating that McCarthy is well aware of literary tradition, respectful of the canon, and deliberately situating himself in a knowing relationship to precursors. The Wittliff Collection at Texas State University acquired McCarthy's literary archive in 2007. In Books Are Made Out of Books, Michael Lynn Crews thoroughly mines the archive to identify nearly 150 writers and thinkers that McCarthy himself references in early drafts, marginalia, notes, and correspondence. Crews organizes the references into chapters devoted to McCarthy's published works, the unpublished screenplay Whales and Men, and McCarthy's correspondence. For each work, Crews identifies the authors, artists, or other cultural figures that McCarthy references; gives the source of the reference in McCarthy's papers; provides context for the reference as it appears in the archives; and explains the significance of the reference to the novel or play that McCarthy was working on. This groundbreaking exploration of McCarthy's literary influences—impossible to undertake before the opening of the archive—vastly expands our understanding of how one of America's foremost authors has engaged with the ideas, images, metaphors, and language of other thinkers and made them his own.",,,Y8ssDwAAQBAJ,False,
7beba73cb905,Chinese-Dutch Business Negotiations,Xiangling Li,9789042007345,1999,Negotiation,google_books,"The Chinese are known as an inscrutable people in the West. With the rapid globalisation of world business, China, with its booming economy and as one of the world's largest emerging markets, is attracting increasing numbers of international traders and investors. Various sources have shown that language and culture are, among other factors, two of the major obstacles to successful business collaborations between the Chinese and Westerners. This dissertation aims to help remove these obstacles by offering some insights into the intricate mechanisms of business negotiation between the Chinese and the Dutch. While most of the research concerning Chinese-Western communication has used everyday conversation as the subject of study, this research chooses negotiation, the core of international business, as its subject. Micro-level qualitative discourse analyses are used as the main research method in addition to ethnographic methods such as the questionnaire survey and interview. The main data used are simulated as well as real-life video-taped Chinese-Dutch business negotiations. Questionnaire survey and interview data from real-life Chinese and Dutch negotiators are used as support data. The phenomena recurrently cropping up across the negotiations are examined at a turn-to-turn level to pinpoint places where problems arise that prevent the negotiators from reaching mutual understandings and fulfilling negotiation goals. The deep-rooted cultural concepts underlying the linguistic phenomena prove to be the main trouble sources. The results of this research are relevant for both the academic and business world.",,,0p9qscxEktIC,True,internet_archive
ad19b8170c7c,Cross-Cultural Crisis Negotiations,Terry D. Royce,9781040335956,2025,Negotiation,google_books,"A comprehensive presentation of cross-cultural crisis negotiation principles and strategies, this book relates established communication models to the practical knowledge and experience of crisis negotiators across international organisations and contexts. Early chapters discuss prominent communication theories and discourse analysis models used to analyse interaction in crisis negotiation case studies. A central theme is the practice of ""active listening"", highlighting the crucial role of active listening in building rapport. Rapport is a communicational concept deemed essential to successful negotiations but is seldom defined. This book expands upon this concept in depth, providing relevant communication theories that can be applied to understanding the interactional processes in successful crisis negotiations. By presenting perspectives on crisis negotiation by scholars and practitioners engaged in vastly differing contexts, it is a robust guide to developing constructive crisis negotiation strategies in cross-cultural and cross-linguistic situations. An essential read for students and practitioners in crisis negotiation who find themselves working in increasingly cross-linguistic and cross-cultural scenarios.",,,rh5GEQAAQBAJ,False,
194e80ea3d91,Decision Support System and Automated Negotiations,Debajyoti Mukhopadhyay,9781000911343,2023,Negotiation,google_books,"Decision support systems are developed for integrated pest and disease management and nutrition management using open-source technologies as java, android, and low-cost hardware devices like Arduino micro controller. This text discusses the techniques to convert agricultural knowledge in the context of ontology and assist grape growers by providing this knowledge through decision support system. The key features of the book are: Presents the design & development of an ontology-based decision support system for integrated crop management. Discusses the techniques to convert agricultural knowledge in text to ontology. Focuses on an extensive study of various e-Negotiation protocols for automated negotiations Provides an architecture for predicting the opponent’s behaviour and various factors which affect the process of negotiation. The text is primarily written for graduate students, professionals, and academic researchers working in the fields of computer science and engineering, agricultural science, and information technology.",,,EPLEEAAAQBAJ,False,
98930c17dc3f,Fuzzy Systems and Knowledge Discovery,Lipo Wang,9783540459163,2006,Negotiation,google_books,"This book constitutes the refereed proceedings of the Third International Conference on Fuzzy Systems and Knowledge Discovery, FSKD 2006, held in federation with the Second International Conference on Natural Computation ICNC 2006. The book presents 115 revised full papers and 50 revised short papers. Coverage includes neural computation, quantum computation, evolutionary computation, DNA computation, fuzzy computation, granular computation, artificial life, innovative applications to knowledge discovery, finance, operations research, and more.",,,apKEqD90NMAC,False,
82e5f09fc513,Gentle Persuasion,Sharon Sala,9780857993984,2015,Negotiation,google_books,"Debbie Randall liked to think of her trip as an errand of mercy. Her best friend's father had broken his leg in a car crash, and Debbie was the only person who could give him the full–time care he needed. But deep down inside, she knew that something else had driven her to leave Oklahoma for sunny California. It was a case of passion, pure and simple. While Debbie was helping Morgan Brownfield recuperate, she'd have a chance to spend time with his son, Cole. Since the day she'd met him last summer, Debbie couldn't forget the tall, quiet cop with solemn eyes. She'd fallen for him and she wasn't about to let love slip through her fingers just because Cole lived hundreds of miles away. When Debbie arrived at the Brownfield house, Cole was wary. He'd faced stake–outs and drug busts without fear, but this woman had single–handedly sent him running for cover. She was charming, spirited, and incredibly vulnerable. He'd chosen to lead a solitary life for a reason, and no amount of gentle persuasion was going to weaken his resolve.",,,aGh0CQAAQBAJ,False,
3eec7aae968f,Getting More: How You Can Negotiate to Succeed in Work and Life,Stuart Diamond,9780307716903,2010,Negotiation,curated_seed,"NEW YORK TIMES BESTSELLER • Learn the negotiation model used by Google to train employees worldwide, U.S. Special Ops to promote stability globally (“this stuff saves lives”), and families to forge better relationships. A 20% discount on an item already on sale. A four-year-old willingly brushes his/her teeth and goes to bed. A vacationing couple gets on a flight that has left the gate. $5 million more for a small business; a billion dollars at a big one. Based on thirty years of research among forty thousand people in sixty countries, Wharton Business School Professor and Pulitzer Prize winner Stuart Diamond shows in this unique and revolutionary book how emotional intelligence, perceptions, cultural diversity and collaboration produce four times as much value as old-school, conflictive, power, leverage and logic. As negotiations underlie every human encounter, this immediately-usable advice works in virtually any situation: kids, jobs, travel, shopping, business, politics, relationships, cultures, partners, competitors. The tools are invisible until you first see them. Then they’re always there to solve your problems and meet your goals.",,,FNvzWgEFxQQC,False,
d0c2805707c8,Getting Past No: Negotiating in Difficult Situations,William Ury,9780553371314,1993,Negotiation,curated_seed,"“Getting Past No is the most elegant handbook on the challenge of difficult negotiation and difficult people.”—Leonard A. Lauder, president, Estée Lauder Companies “Bill Ury has a remarkable ability to get to the heart of a dispute and find simple but innovative ways to resolve it.”—President Jimmy Carter WINNER OF THE BOOK PRIZE OF THE CENTER FOR PUBLIC RESOURCES We all want to get to yes, but what happens when the other person keeps saying no? How can you negotiate successfully with a stubborn boss, an irate customer, or a deceitful coworker? In Getting Past No, William Ury of Harvard Law School’s Program on Negotiation and author of Possible, offers a proven breakthrough strategy for turning adversaries into negotiating partners. You’ll learn how to: • Stay in control under pressure • Defuse anger and hostility • Find out what the other side really wants • Counter dirty tricks • Use power to bring the other side back to the table • Reach agreements that satisfies both sides’ needs Getting Past No is the state-of-the-art book on negotiation for the twenty-first century that will help you deal with tough times, tough people, and tough negotiations. You don’t have to get mad or get even. Instead, you can get what you want!",,,sS2amtSiHYQC,False,
14f53f67db17,Getting to Yes: Negotiating Agreement Without Giving In,Roger Fisher,9780143118756,2011,Negotiation,curated_seed,"INTERNATIONAL BESTSELLER • Learn the secret to successful negotiation with this proven, step-by-step strategy—now updated and revised. “The authors have packed a lot of commonsensical observation and advice into a concise, clearly written little book.”—Bloomberg Businessweek One of the key business texts of the modern era, Getting to Yes has helped millions of people learn a better way to negotiate. Based on the work of the Harvard Negotiation Project, a group that deals with all levels of negotiation and conflict resolution, it offers readers a straightforward, universally applicable method for reaching mutually satisfying agreements—at home, in business, and with people in any situation. Read Getting to Yes to learn, step-by-step, how to • disentangle the people from the problem • focus on interests, not positions • work together to find creative and fair options • negotiate successfully with anybody at any level",,,W89fHCJZrcwC,True,internet_archive
9abe04f50feb,Influence: The Psychology of Persuasion,Robert B. Cialdini,9780062937650,2021,Negotiation,curated_seed,"The foundational and wildly popular go-to resource for influence and persuasion—a renowned international bestseller, with over 5 million copies sold—now revised adding: new research, new insights, new examples, and online applications. In the new edition of this highly acclaimed bestseller, Robert Cialdini—New York Times bestselling author of Pre-Suasion and the seminal expert in the fields of influence and persuasion—explains the psychology of why people say yes and how to apply these insights ethically in business and everyday settings. Using memorable stories and relatable examples, Cialdini makes this crucially important subject surprisingly easy. With Cialdini as a guide, you don’t have to be a scientist to learn how to use this science. You’ll learn Cialdini’s Universal Principles of Influence, including new research and new uses so you can become an even more skilled persuader—and just as importantly, you’ll learn how to defend yourself against unethical influence attempts. You may think you know these principles, but without understanding their intricacies, you may be ceding their power to someone else. Cialdini’s Principles of Persuasion: Reciprocation Commitment and Consistency Social Proof Liking Authority Scarcity Unity, the newest principle for this edition Understanding and applying the principles ethically is cost-free and deceptively easy. Backed by Dr. Cialdini’s 35 years of evidence-based, peer-reviewed scientific research—including a three-year field study on what leads people to change—Influence is a comprehensive guide to using these principles to move others in your direction.",,,5dfv0HJ1TEoC,False,
fc4be767f225,Mansfield Park and Persuasion,Judy Simons,9780312173449,1997,Negotiation,google_books,"Mansfield Park and Persuasion are both notoriously problematic works that have stimulated diverse and often polarised critical readings. These essays interpret and outline the debate in the light of cultural, historicist and feminist theory.",,,wC7dRshmhjUC,False,
67fcb4a2957d,Microbial Plant Pathogens,Perumal Narayanasamy,9781119195788,2016,Negotiation,google_books,"Healthy seeds and propagules are the basic requirement for producing good grains, fruits and vegetables needed for human survival and perpetuation. Dispersal of microbial plant pathogens via seeds and propagules has assumed more importance than other modes of dispersal, as infected seeds and propagules have the potential to become the primary sources of carrying pathogen inoculum for subsequent crops. Several diseases transmitted through seeds and propagules have been shown to have the potential to damage economies as a result of huge quantitative and qualitative losses in numerous crops. Hence, it is essential to rapidly detect, identify and differentiate the microbial plant pathogens present in seeds and propagules precisely and reliably, using sensitive techniques. Microbial Plant Pathogens: Detection and Management in Seeds and Propagules provides a comprehensive resource on seed-borne and propagule-borne pathogens. Information on the biology of microbial pathogens, including genetic diversity, infection process and survival mechanisms of pathogens and epidemiology of diseases caused by them, are discussed critically and in detail to highlight weak links in the life cycles of the pathogens. Development of effective disease management systems, based on the principles of exclusion and eradication of pathogens and immunization of crop plants to enhance the levels of resistance of cultivars to diseases, has been effective to keep the pathogens at bay. The need for production of disease-free seeds/propagules has been emphasized to prevent the carryover of the inoculum to the next crop or introduction of the pathogens to other locations. Effectiveness of adopting simple cultural practices and development of cultivars resistant to diseases through traditional breeding methods or biotechnological approach have resulted in reducing the pathogen inoculum and disease incidence. Although application of different chemicals may reduce the disease incidence effectively, biological management of crop diseases, employing potential biological control agents have to be preferred to preserve the agroecosystems. Greater efforts have to be made to integrate compatible strategies to enhance the effectiveness of diseases management systems. Protocols appended at the end of relevant chapters form a unique feature of this book to enable the researchers to fine-tune their projects. This 2 volume set provides comprehensive and updated information about the economically-important groups of microbial plant pathogens carried by seed and propagules. Graduate students, researchers and teachers of plant pathology, plant protection, microbiology, plant breeding and genetics, agriculture and horticulture, as well as certification and quarantine personnel will find the information presented in this book useful.",,,pv2zDQAAQBAJ,False,
1bbada8396b7,Modern Practice in Stress and Vibration Analysis VI,Patrick Sean Keogh,9783038130895,2006,Negotiation,google_books,"Proceedings of the 6th International Conference on Modern Practice in Stress and Vibration Analysis, University of Bath, UK, 5-7 September 2006",,,p_23DwAAQBAJ,False,
1056a146150f,Negotiation Genius: How to Overcome Obstacles and Achieve Brilliant Results,Deepak Malhotra,9780553384116,2008,Negotiation,curated_seed,"From two leaders in executive education at Harvard Business School, here are the mental habits and proven strategies you need to achieve outstanding results in any negotiation. Whether you’ve “seen it all” or are just starting out, Negotiation Genius will dramatically improve your negotiating skills and confidence. Drawing on decades of behavioral research plus the experience of thousands of business clients, the authors take the mystery out of preparing for and executing negotiations—whether they involve multimillion-dollar deals or improving your next salary offer. What sets negotiation geniuses apart? They are the men and women who know how to: •Identify negotiation opportunities where others see no room for discussion •Discover the truth even when the other side wants to conceal it •Negotiate successfully from a position of weakness •Defuse threats, ultimatums, lies, and other hardball tactics •Overcome resistance and “sell” proposals using proven influence tactics •Negotiate ethically and create trusting relationships—along with great deals •Recognize when the best move is to walk away •And much, much more This book gets “down and dirty.” It gives you detailed strategies—including talking points—that work in the real world even when the other side is hostile, unethical, or more powerful. When you finish it, you will already have an action plan for your next negotiation. You will know what to do and why. You will also begin building your own reputation as a negotiation genius.",,,ChWCIeUW3CEC,False,
b0ca1bc600b7,Oxford Handbook of Internet Psychology,Adam Joinson,9780191008085,2009,Negotiation,google_books,"Over one billion people use the Internet globally. Psychologists are beginning to understand what people do online, and the impact being online has on behaviour. It's making us re-think many of our existing assumptions about what it means to be a social being. For instance, if we can talk, flirt, meet people and fall in love online, this challenges many of psychology's theories that intimacy or understanding requires physical co-presence. ""The Oxford Handbook of Internet Psychology"" brings together many of the leading researchers in what can be termed 'Internet Psychology'. Though a very new area of research, it is growing at a phenomenal pace. In addition to well-studied areas of investigation, such as social identity theory, computer-mediated communication and virtual communities, the volume also includes chapters on topics as diverse as deception and misrepresentation, attitude change and persuasion online, Internet addiction, online relationships, privacy and trust, health and leisure use of the Internet, and the nature of interactivity. With over 30 chapters written by experts in the field, the range and depth of coverage is unequalled, and serves to define this emerging area of research. Uniquely, this content is supported by an entire section covering the use of the Internet as a research tool, including qualitative and quantitative methods, online survey design, personality testing, ethics, and technological and design issues. While it is likely to be a popular research resource to be 'dipped into', as a whole volume it is coherent and compelling enough to act as a single text book. ""The Oxford Handbook of Internet Psychology"" is the definitive text on this burgeoning field. It will be an essential resource for anyone interested in the psychological aspects of Internet use, or planning to conduct research using the 'net'.",,,BcAdAAAAQBAJ,False,
922f3a17a2ea,Pre-Suasion: A Revolutionary Way to Influence and Persuade,Robert B. Cialdini,9781501109805,2016,Negotiation,curated_seed,"When it comes to persuasion, success can begin before you say a word. 'An instant classic.' Forbes 'Utterly fascinating.' Adam Grant, author of Originals and Give and Take 'Shockingly insightful.' Chip Heath, co-author of Switch and Made to Stick NEW YORK TIMES BESTSELLER In his global bestseller Influence, Professor Robert Cialdini transformed the way we think about the craft of persuasion. Now he offers revelatory new insights into the art of winning people over- it isn't just what we say or how we say it that counts, but also what goes on in the moments before we speak. This is the world of 'pre-suasion', where subtle turns of phrase, seemingly insignificant visual cues, and apparently unimportant details of location can prime people to say 'yes' even before they are asked. And as Cialdini reveals, it's a world you can master. If you understand the tools of pre-suasion, you will better placed to win a debate, get support for an idea or cause, promote a campaign - even persuade yourself to do something you find difficult. Drawing on the latest research, and packed with fascinating case studies, Pre-Suasion is a masterclass in enhancing your powers of influence. 'Mind-blowing.' Management Today 'Accessible and intellectually rigorous.' Books of the Year, The Times 'Fascinating, fluent and original.' Tim Harford, author of The Undercover Economist Strikes Back",,,yFsDvgAACAAJ,False,
abdef58a0cbf,The Art of Negotiation: How to Improvise Agreement in a Chaotic World,Michael Wheeler,9781451690439,2013,Negotiation,curated_seed,"Shedding new light on the improvisational nature of negotiation, explains how diplomats, deal-makers, and Hollywood producers apply their best practices to everyday transactions.",,,8dEPAQAAQBAJ,False,
423dac6672e2,The Mind and Heart of the Negotiator,Leigh Thompson,9780133571776,2014,Negotiation,curated_seed,"For undergraduate and graduate level business courses that cover the skills of negotiation, this text provides an integrated view of what to do and what to avoid at the bargaining table, facilitated by an integration of theory, scientific research, and practical examples.",,,TbsvOQAACAAJ,False,
b8f02b93ceaa,An Introduction to Communication Studies,Sheila Steinberg,9780702172618,2007,Relationships,google_books,"In this introductory textbook, the author contextualises approaches and theories on cornmunication studies by making use of local examples from the mass media, as well as relevant political and social experiences. The book is divided into two parts. The first provides students with a strong foundation in communication while the second focuses on the areas of specialisation within communication studies. Each chapter starts with the learning Outcomes and a short overview of the chapter. Students can monitor their learning by using the summaries and 'test yourself' questions at the end of every chapter. Scenarios provide examples of how the theory can be applied in practice. This makes for a learner-friendly and accessible book which will prove invaluable to Students and professionals alike. Beginner students majoring in Communication Studies, as well as those studying towards various degrees or qualifications where communication is a prerequisite will find this book useful.",,,g8GRgXYeo_kC,False,
f910b6741c7f,Attached: The New Science of Adult Attachment and How It Can Help YouFind and Keep Love,Amir Levine,9781585429134,2010,Relationships,curated_seed,"Discover how an understanding of adult attachment—the most advanced relationship science in existence today—can help us find and sustain love “Over a decade after its publication, one book on dating has people firmly in its grip.” —The New York Times We already rely on science to tell us what to eat, when to exercise, and how long to sleep. Why not use science to help us improve our relationships? In this revolutionary book, psychiatrist and neuroscientist Dr. Amir Levine and psychologist Rachel Heller scientifically explain why some people seem to navigate relationships effortlessly, while others struggle through adult attachment. Pioneered by psychologist John Bowlby in the 1950s, the field of attachment posits that everyone behaves in one of three distinct ways while in a relationship: • Anxious people are often preoccupied with their relationships and tend to worry about their partner's ability to love them back • Avoidant people equate intimacy with a loss of independence and constantly try to minimize closeness • Secure people feel comfortable with intimacy and are usually warm and loving Attached guides readers in determining what attachment style they and their mate (or potential mate) follow, offering a road map for building stronger, more fulfilling connections with the people they love.",,,vCh9fXUiUjwC,False,
20ea5d2ed38f,"Boundaries: When to Say Yes, How to Say No to Take Control of Your Life",Henry Cloud,9780310351801,2017,Relationships,curated_seed,"When to say yes, when to say no to take control of your life.",,,3cfF94ZTxc0C,False,
31e0b14db9df,Close Relationship Loss,Terri L. Orbuch,9781461391869,2012,Relationships,google_books,"Social scientists from various disciplines have been increasingly concerned with the nature, structure, and function of close relationships. Although most of the early work on the topic of close relationships drew attention to the development of close relationships, since the mid-1970s researchers have begun to investigate the many different aspects connected to the loss of close relationships. Despite the change to a more comprehensive conceptual framework, close relationship research is often criticized for being atheoretical; the research is criticized for being purely descriptive in nature and thus lacking a more theoretical framework. Contrary to this belief, I wish to argue that researchers in the area of close relationship loss employ several critical and prominent theoretical perspectives to describe, explain, and understand the endings of relationships-thus, the fruition of this book. The major aim of this edited book is to present and illuminate, within one volume, some of these major theoretical perspectives. The volume as a whole has several unique qualities. First, within each chapter, the authors provide a general overview of the theoretical per spective or approach within which they examine close relationship loss.",,,IEXKBgAAQBAJ,False,
c2e15cbd5f20,Constructing Social Research Objects,,9789004450028,2021,Relationships,google_books,"The third volume on theoretical driven methodology in the social sciences, again edited by Håkon Leiulfsrud and Peter Sohlberg, explains how to identify sociological research objects, and the art of living theory. Theoretical concepts such as social structure, the Global South, social bonds, organisations and management are explore and developed by a broad range of authors. The methodological chapters, including critical notes on sociology and uses of statistics, the value of thought experiments in sociology, researching subjects in time and space, and an academic 'star war' between Pierre Bourdieu and Dorothy E. Smith are indispensible for researchers and students interested in theoretical construction work in the social sciences. Contributors are: Göran Ahrne, Michela Betta, Harriet Bjerrum Nielsen, Michael Burawoy, Raju Das, David Fasenfest, Raimund Hasse, Johs Hjellbrekke, Håkon Leiulfsrud, Emil A. Røyrvik, John Scott, Peter Sohlberg, Karin Widerberg and Richard Swedberg.",,,X94sEAAAQBAJ,False,
1ffe32f001db,Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live,Brene Brown,9781592408412,2012,Relationships,curated_seed,,,,,False,
f4cb88885e79,Development of Life Skills-II,Shalini Verma,9789325982437,,Relationships,google_books,"Life skills are essentially individual abilities that help in promoting mental well-being and competence in people to deal with the various situations in life. This book presents various aspects of life skills, including communication, self-analysis, self-development and study habits. These are crucial elements in determining one's personal and professional growth. Developed in accordance with the new syllabus of the West Bengal Council of Technical Education and written in an interactive style, this course book will help the students inculcate the various life skills and enhance their acceptability and growth in this highly competitive world. KEY FEATURES • Opening Case Study in every chapter, along with case-analysis-based class discussion, to encourage students to apply their analytical skills • Assess Your Understanding to test understanding and assimilation of the information shared in the passages • Story Time with short, interesting stories that allow learners to develop critical thinking skills from the old classics • In-class Team Activity in the form of role plays, debates, discussion, etc • Experiential Learning to gauge the students' understanding of the concepts and to measure how much of the learning they are able to apply in real life",,,6KpDDAAAQBAJ,True,internet_archive
f5fa1c79afcc,Games People Play: The Psychology of Human Relationships,Eric Berne,9780345410030,1964,Relationships,curated_seed,"'If you're going to read one psychology book in your lifetime... it should be his one' - Neil Hunter, Amazon Review Fed up of feeling controlled at work? Feel trapped in a toxic relationship but don't know how to escape? Always feel like you lose the argument even if you know deep down you're right? Widely recognised as the most original and influential psychology book of our time, Games People Play has helped millions of people better understand human basic social interactions and relationships. We play games all the time; relationship games; power games with our bosses and competitive games with our friends. In this book, Berne reveals the secret ploys and manoeuvres that rule our lives and how to combat them. Giving you the keys to unlock the psychology of others and yourself, this classic, entertaining and life-changing book will open up the door to honest communication and teach you how to get the most out of life.",,,svWV8-wpStgC,False,
f4234630284e,Give and Take: Why Helping Others Drives Our Success,Adam Grant,9780143124986,2013,Relationships,curated_seed,"A groundbreaking look at why our interactions with others hold the key to success, from the bestselling author of Think Again and Originals For generations, we have focused on the individual drivers of success: passion, hard work, talent, and luck. But in today’s dramatically reconfigured world, success is increasingly dependent on how we interact with others. In Give and Take, Adam Grant, an award-winning researcher and Wharton’s highest-rated professor, examines the surprising forces that shape why some people rise to the top of the success ladder while others sink to the bottom. Praised by social scientists, business theorists, and corporate leaders, Give and Take opens up an approach to work, interactions, and productivity that is nothing short of revolutionary.",,,Z6yMEAAAQBAJ,False,
1202df0a90b6,Grief and Romantic Relationship Dissolution,Shawn Blue,9798216207498,2017,Relationships,google_books,"In Grief and Romantic Relationship Dissolution, Shawn Blue explores the grief and loss associated with divorce and romantic breakups. Using a model of love and attachment theory, Blue sets a foundation for how connection leads to loss when an attachment relationship is ended and analyzes the various consequences of grief as the result of dissolution on the individual. She devotes special attention to the role of technology on romantic relationship development and makes speculations of the grief that is experienced by relationships created online when they end. Finally, she utilizes and applies case material to illustrate the grief process and incorporates the influence of media in the understanding of loss related to the ending of attachment relationships. This book is recommended for scholars in psychology, communication studies, and media studies.",,,jmN2EQAAQBAJ,False,
6b47aa1d8d5e,Handbook of Interpersonal Communication,Mark L. Knapp,9780761921608,2002,Relationships,google_books,"The Third Edition of the Handbook of Interpersonal Communication includes eight new chapters and eleven revised from the second edition. Following an introductory chapter, the volume is organized into four parts covering perspectives on inquiry in interpersonal communication, fundamental units of interpersonal communication, processes and functions, and interpersonal contexts. Features include: · Each chapter reviews and updates research in its respective area · Part II examines methodological issues in the field · Includes articles by top scholars in the field of Interpersonal Communication",,,t97fuAcjS-YC,False,
4f0588fe9bd6,Hold Me Tight: Seven Conversations for a Lifetime of Love,Sue Johnson,9780316113007,2008,Relationships,curated_seed,"Strengthen and deepen your relationships with this ""much-needed"" (Harville Hendrix, PhD) guide that has sold over one million copies, through revelatory practical exercises, seven profound conversations, and sage advice from “the best couple’s therapist in the world” (John Gottman, PhD, bestselling author) Are you looking to enrich a healthy relationship, revitalize a tired one, or rescue one gone awry? We all want a lifetime of love, support, and companionship. But sometimes we need a little help. Enter Dr. Sue Johnson, developer of Emotionally Focused Couple Therapy and “the most original contributor to couple’s therapy to come along in the last thirty years,” according to Dr. William J. Doherty, PhD. In Hold Me Tight, Dr. Johnson shares her groundbreaking and remarkably successful program for creating stronger, more secure relationships. The message of Hold Me Tight is simple: Forget about learning how to argue better, analyzing your early childhood, making grand romantic gestures, or experimenting with new sexual positions. Instead, get to the emotional underpinnings of your relationship by recognizing that you are emotionally attached to and dependent on your partner in much the same way that a child is on a parent for nurturing, soothing, and protection. Dr. Johnson teaches that the way to enhance or save a relationship is to be open, attuned, and responsive to each other and to reestablish emotional connection. With this in mind, she focuses on key moments in a relationship and uses them as touch points for seven healing conversations, including: Recognizing the Demon Dialogues Finding the Raw Spots Revisiting a Rocky Moment Forgiving Injuries Keeping Your Love Alive These conversations give you insight into the defining moments in your relationship and guide you in reshaping these moments to create a secure and lasting bond. Through stories from Dr. Johnson’s practice, illuminating advice, and practical exercises, you will learn how to nurture, protect, and grow your relationship, ensuring a lifetime of love.",,,jPLaqKhumPQC,False,
f84f71bc5241,How to Be an Adult in Relationships: The Five Keys to Mindful Loving,David Richo,9781570628122,2002,Relationships,curated_seed,"""Most people think of love as a feeling,"" says David Richo, ""but love is not so much a feeling as a way of being present."" In this book, Richo offers a fresh perspective on love and relationships—one that focuses not on finding an ideal mate, but on becoming a more loving and realistic person. Drawing on the Buddhist concept of mindfulness, How to Be an Adult in Relationships explores five hallmarks of mindful loving and how they play a key role in our relationships throughout life: 1. Attention to the present moment; observing, listening, and noticing all the feelings at play in our relationships. 2. Acceptance of ourselves and others just as we are. 3. Appreciation of all our gifts, our limits, our longings, and our poignant human predicament. 4. Affection shown through holding and touching in respectful ways. 5. Allowing life and love to be just as they are, with all their ecstasy and ache, without trying to take control. When deeply understood and applied, these five simple concepts—what Richo calls the five A's—form the basis of mature love. They help us to move away from judgment, fear, and blame to a position of openness, compassion, and realism about life and relationships. By giving and receiving these five A's, relationships become deeper and more meaningful, and they become a ground for personal transformation.",,,oZM7EAAAQBAJ,False,
8f7428b3b65f,No More Mr. Nice Guy,Robert A. Glover,9780762415335,2003,Relationships,curated_seed,"Originally published as an e-book that became a controversial media phenomenon, No More Mr. Nice Guy! landed its author, a certified marriage and family therapist, on The O'Reilly Factor and the Rush Limbaugh radio show. Dr. Robert Glover has dubbed the ""Nice Guy Syndrome"" trying too hard to please others while neglecting one's own needs, thus causing unhappiness and resentfulness. It's no wonder that unfulfilled Nice Guys lash out in frustration at their loved ones, claims Dr. Glover. He explains how they can stop seeking approval and start getting what they want in life, by presenting the information and tools to help them ensure their needs are met, to express their emotions, to have a satisfying sex life, to embrace their masculinity and form meaningful relationships with other men, and to live up to their creative potential.",,,wCXEzwEACAAJ,True,internet_archive
2734d0c3c02d,Platonic: How the Science of Attachment Can Help You Make and Keep Friends,Marisa G. Franco,9780593185544,2022,Relationships,curated_seed,,,,,False,
435cb4a88b11,"Set Boundaries, Find Peace: A Guide to Reclaiming Yourself",Nedra Glennon Tawwab,9780593192092,2021,Relationships,curated_seed,,,,,False,
897af4da9ebe,The Art of Loving,Erich Fromm,9780061129735,1956,Relationships,curated_seed,"The landmark bestseller that changed the way we think about love: “Every line is packed with common sense, compassion, and realism” (Fortune). The Art of Loving is a rich and detailed guide to love—an achievement reached through maturity, practice, concentration, and courage. In the decades since the book’s release, its words and lessons continue to resonate. Erich Fromm, a celebrated psychoanalyst and social psychologist, clearly and sincerely encourages the development of our capacity for and understanding of love in all of its facets. He discusses the familiar yet misunderstood romantic love, the all-encompassing brotherly love, spiritual love, and many more. A challenge to traditional Western notions of love, The Art of Loving is a modern classic about taking care of ourselves through relationships with others by the New York Times–bestselling author of To Have or To Be? and Escape from Freedom. This ebook features an illustrated biography of Erich Fromm including rare images and never-before-seen documents from the author’s estate.",,,pM8MzzntBRcC,False,
31dd884e61c8,The Five Love Languages: The Secret to Love that Lasts,Gary Chapman,9780802412706,2015,Relationships,curated_seed,"Over 20 million copies sold! A perennial New York Times bestseller for over a decade. Falling in love is easy. Staying in love—that’s the challenge! How can you keep your relationship fresh and growing amid the demands and conflicts and just plain boredom of everyday life? In the #1 New York Times bestselling book The 5 Love Languages, you’ll discover the secret that has transformed millions of relationships worldwide. Whether your relationship is flourishing or failing, Dr. Gary Chapman’s proven approach to showing and receiving love will help you experience deeper and richer levels of intimacy with your partner—starting today. The 5 Love Languages is as practical as it is insightful. Updated to reflect the complexities of relationships in today’s world, this new edition reveals intrinsic truths and applies relevant, actionable wisdom in ways that work.",,,K1fRBAAAQBAJ,False,
